function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,1.000,13.751,11757909.333,nan,2,0,11174878,curl,40,1.000,20.253,34161664.000,nan,2,0,395630046,eat-memory,60,1.000,196.335,214437888.000,nan,2,0,1933900722,57.133,294.567,5930606592.000,6064146432.000,27.776,28.306,nan,nan,60,0
figlet,120,1.000,15.658,3936256.000,nan,2,0,11322735,curl,40,1.000,23.505,3907584.000,nan,2,0,399423345,eat-memory,80,0.304,253.435,3866624.000,nan,1,1,10097183193,59.333,366.240,5995124736.000,6210250752.000,28.031,28.887,nan,nan,55,1
figlet,120,1.000,15.987,12018346.667,nan,2,0,11007823,curl,40,1.000,23.711,3110912.000,nan,2,0,398493066,eat-memory,80,0.251,247.718,292874376.533,nan,1,1,10655692215,58.467,364.573,6143315968.000,6292487782.400,28.628,29.221,nan,nan,45,1
figlet,120,1.000,15.657,11842901.333,nan,2,0,10792793,curl,40,1.000,23.295,3655680.000,nan,2,0,400943798,eat-memory,80,0.287,253.575,309406105.600,nan,1,1,10344038058,60.667,368.387,6153152512.000,6293538816.000,28.672,29.228,nan,nan,45,1
figlet,120,1.000,18.894,11883690.667,nan,1,0,5991170,curl,60,1.000,39.526,3989504.000,nan,1,0,376195920,eat-memory,0,1.000,0.076,95244288.000,nan,1,0,0,59.533,156.350,6153943040.000,6111113216.000,28.675,28.504,nan,nan,45,0
figlet,120,1.000,18.032,11904341.333,nan,2,0,6231544,curl,60,1.000,37.989,4100096.000,nan,2,0,378021109,eat-memory,0,1.000,0.084,61280256.000,nan,1,0,0,57.667,149.383,5968371712.000,5968362496.000,27.937,27.937,nan,nan,75,0
figlet,120,1.000,17.396,12078099.505,nan,2,0,6146686,curl,60,1.000,33.581,3949056.000,nan,2,0,376230432,eat-memory,0,1.000,0.380,59853824.000,nan,1,0,0,62.200,147.467,5988222976.000,5984076288.000,28.025,28.006,nan,nan,30,0
figlet,120,1.000,17.205,11901952.000,nan,2,0,7008518,curl,60,1.000,37.340,3667114.667,nan,1,0,381535361,eat-memory,20,1.000,71.634,97800533.333,nan,1,0,1093571715,60.667,214.233,5976207360.000,6024648704.000,27.979,28.171,nan,nan,25,0
figlet,120,1.000,15.347,12066133.333,nan,2,0,7131228,curl,60,1.000,30.848,3866726.400,nan,2,0,382940340,eat-memory,20,1.000,63.787,4149248.000,nan,2,0,1095690663,63.800,201.117,5989462016.000,6021866496.000,28.030,28.156,nan,nan,45,0
figlet,120,1.000,17.136,12061184.000,nan,1,0,6850068,curl,60,1.000,36.528,3696640.000,nan,1,0,378478346,eat-memory,20,1.000,71.140,97813333.333,nan,2,0,1091268421,63.333,211.033,5961056256.000,6006198272.000,27.911,28.090,nan,nan,55,0
figlet,120,1.000,14.730,3964928.000,nan,2,0,10733538,curl,60,1.000,31.395,3936256.000,nan,2,0,398456614,eat-memory,40,1.000,134.505,152380586.667,nan,2,0,1191736028,57.000,259.800,5968857088.000,6060521984.000,27.944,28.308,nan,nan,60,0
figlet,120,1.000,15.658,11984213.333,nan,2,0,8740056,curl,60,1.000,33.720,3895296.000,nan,1,0,388252762,eat-memory,40,1.000,142.070,3805184.000,nan,1,0,1112543836,59.667,268.072,5979457536.000,6061965824.000,27.987,28.314,nan,nan,55,0
figlet,120,1.000,14.183,11951786.667,nan,2,0,9841098,curl,60,1.000,31.684,38281216.000,nan,2,0,390488769,eat-memory,40,1.000,130.310,3661824.000,nan,1,0,1148738059,63.267,259.083,6010341376.000,6087277568.000,28.119,28.421,nan,nan,45,0
figlet,120,1.000,13.754,11996160.000,nan,2,0,10912589,curl,60,1.000,30.128,38225339.733,nan,2,0,400521693,eat-memory,60,0.572,196.747,198645760.000,nan,2,1,5782199314,62.800,318.367,6022627328.000,6172710912.000,28.159,28.754,nan,nan,70,1
figlet,120,1.000,13.238,12048349.867,nan,2,0,11148621,curl,60,1.000,25.505,3910314.667,nan,2,0,402142976,eat-memory,60,0.854,191.963,221750954.667,nan,2,1,4266674988,56.533,321.300,6123022336.000,6223265792.000,28.557,28.956,nan,nan,50,1
figlet,120,1.000,13.412,11971584.000,nan,2,0,11196619,curl,60,1.000,29.807,3780608.000,nan,2,0,403283133,eat-memory,60,0.667,173.548,4206592.000,nan,2,1,5134971769,61.600,291.333,6099927040.000,6179472896.000,28.466,28.782,nan,nan,55,1
figlet,120,1.000,16.248,11963221.333,nan,2,0,6261993,curl,80,1.000,46.260,3342336.000,nan,2,0,377616169,eat-memory,0,1.000,0.077,63414272.000,nan,1,0,0,57.733,162.700,6032435200.000,6031182848.000,28.191,28.187,nan,nan,50,0
figlet,120,1.000,15.213,11792520.533,nan,2,0,6268815,curl,80,1.000,45.424,11191637.333,nan,2,0,380731434,eat-memory,0,1.000,0.497,58585478.095,nan,1,0,0,64.067,161.350,5980313600.000,5986697216.000,27.995,28.019,nan,nan,30,0
figlet,120,1.000,18.079,12095488.000,nan,1,0,6249829,curl,80,1.000,49.308,43255125.333,nan,2,0,381000467,eat-memory,0,1.000,0.558,48368640.000,nan,1,0,0,57.667,168.900,5944524800.000,5955921920.000,27.845,27.891,nan,nan,85,0
figlet,120,1.000,15.582,11863722.667,nan,2,0,8097351,curl,80,1.000,44.916,3701248.000,nan,2,0,383478593,eat-memory,20,1.000,68.680,95863296.000,nan,2,0,1109372779,63.733,220.867,5958150144.000,6014056448.000,27.908,28.129,nan,nan,30,0
figlet,120,1.000,16.888,11897514.667,nan,1,0,7304354,curl,80,1.000,47.418,42994517.333,nan,2,0,378222078,eat-memory,20,1.000,73.830,96395434.667,nan,1,0,1097959392,60.267,227.602,5908021248.000,5965999104.000,27.704,27.934,nan,nan,70,0
figlet,120,1.000,15.410,11915776.000,nan,2,0,7560161,curl,80,1.000,44.730,44385621.333,nan,2,0,383694241,eat-memory,20,1.000,66.442,85515776.000,nan,2,0,1105452000,61.867,216.517,5944317952.000,5995234304.000,27.849,28.051,nan,nan,60,0
figlet,120,1.000,15.520,3768320.000,nan,2,0,10387949,curl,80,1.000,44.857,3706880.000,nan,1,0,397703045,eat-memory,40,1.000,145.815,151367680.000,nan,1,0,1155061000,60.333,291.450,5938905088.000,6008332288.000,27.829,28.105,nan,nan,55,0
figlet,120,1.000,13.916,11764053.333,nan,2,0,9886511,curl,80,1.000,41.013,3928064.000,nan,2,0,395550473,eat-memory,40,1.000,132.892,150814720.000,nan,2,0,1167343915,61.133,268.533,5888321536.000,5982442496.000,27.629,28.003,nan,nan,60,0
figlet,120,1.000,15.678,11929088.000,nan,1,0,9721954,curl,80,1.000,45.065,3330048.000,nan,2,0,394305492,eat-memory,40,1.000,144.679,4046848.000,nan,1,0,1133489012,60.400,287.700,5929990144.000,6023484416.000,27.796,28.167,nan,nan,55,0
figlet,120,1.000,13.841,12003498.667,nan,2,0,11681159,curl,80,1.000,40.031,3586048.000,nan,2,0,411504505,eat-memory,60,0.407,163.417,183258453.333,nan,2,1,7666648595,58.733,295.000,5924200448.000,6072166400.000,27.774,28.362,nan,nan,60,1
figlet,120,1.000,15.440,11942024.533,nan,2,0,12303132,curl,80,1.000,44.674,3624960.000,nan,2,0,410588926,eat-memory,60,0.329,200.605,239178137.600,nan,1,1,8762869668,59.267,352.373,6024036352.000,6140411084.800,28.175,28.637,nan,nan,50,1
figlet,120,1.000,15.162,11794773.333,nan,2,0,11585693,curl,80,1.000,43.520,3559594.667,nan,2,0,410078598,eat-memory,60,0.378,217.832,261588650.667,nan,1,1,7972796307,62.133,318.750,6062057472.000,6162040320.000,28.334,28.728,nan,nan,15,1
figlet,120,1.000,17.014,12096512.000,nan,1,0,6302620,curl,100,1.000,60.477,3452928.000,nan,1,0,375646851,eat-memory,0,1.000,0.075,72523776.000,nan,1,0,0,60.867,182.818,6057207808.000,6036544000.000,28.306,28.224,nan,nan,50,0
figlet,120,1.000,16.299,12033365.333,nan,2,0,6368651,curl,100,1.000,57.355,3551232.000,nan,2,0,380297337,eat-memory,0,1.000,0.085,57094144.000,nan,1,0,0,58.533,176.917,5926862848.000,5942530048.000,27.789,27.851,nan,nan,60,0
figlet,120,1.000,15.228,12113920.000,nan,2,0,6240768,curl,100,1.000,51.922,48039253.333,nan,2,0,377600548,eat-memory,0,1.000,1.099,49089536.000,nan,1,0,0,60.933,168.333,5918525440.000,5926636032.000,27.756,27.789,nan,nan,60,0
figlet,120,1.000,16.199,11990869.333,nan,1,0,7575138,curl,100,1.000,56.739,48816298.667,nan,2,0,381915588,eat-memory,20,1.000,70.299,96453120.000,nan,1,0,1104332388,60.533,238.900,5890187264.000,5947063808.000,27.645,27.871,nan,nan,85,0
figlet,120,1.000,14.578,12044458.667,nan,2,0,7739955,curl,100,1.000,50.009,3650950.095,nan,2,0,387002184,eat-memory,20,1.000,63.692,4106240.000,nan,2,0,1107842398,63.733,225.200,5930360832.000,5974331904.000,27.813,27.985,nan,nan,45,0
figlet,120,1.000,16.923,11945813.333,nan,1,0,8485528,curl,100,1.000,56.931,4034560.000,nan,1,0,384997802,eat-memory,20,1.000,72.205,97799509.333,nan,2,0,1113644294,57.933,243.167,5898766336.000,5947421696.000,27.682,27.875,nan,nan,55,0
figlet,120,1.000,13.903,12077909.333,nan,2,0,12132583,curl,100,1.000,48.979,3637760.000,nan,2,0,425097139,eat-memory,40,1.000,135.789,3560106.667,nan,2,0,1828032763,64.133,290.850,5943050240.000,6051670528.000,27.867,28.295,nan,nan,30,0
figlet,120,1.000,15.148,3985408.000,nan,1,0,11526534,curl,100,1.000,53.348,4014080.000,nan,2,0,413183149,eat-memory,40,1.000,146.551,4132864.000,nan,1,0,1219406623,61.400,302.150,5956878336.000,6048737792.000,27.881,28.245,nan,nan,55,0
figlet,120,1.000,13.429,11777536.000,nan,2,0,11513101,curl,100,1.000,49.063,3393536.000,nan,2,0,417866520,eat-memory,40,1.000,129.783,151499093.333,nan,2,0,1277098103,55.800,278.217,5974913024.000,6070274560.000,27.952,28.330,nan,nan,60,0
figlet,120,1.000,16.077,12084155.733,nan,2,0,12200579,curl,100,1.000,57.322,3600384.000,nan,2,0,428961182,eat-memory,60,0.224,193.595,3522560.000,nan,1,1,10922898424,62.800,366.787,5907005440.000,6102068428.800,27.682,28.457,nan,nan,55,1
figlet,120,1.000,15.585,12223010.133,nan,2,0,12687802,curl,100,1.000,53.057,3829760.000,nan,2,0,430960007,eat-memory,60,0.181,175.055,224679428.876,nan,1,1,10761798111,57.933,414.320,6125359104.000,6268451635.200,28.554,29.123,nan,nan,50,1
figlet,120,1.000,16.205,12149691.733,nan,2,0,12571289,curl,100,1.000,58.469,3112960.000,nan,2,0,437220330,eat-memory,60,0.196,192.629,244344968.533,nan,1,1,11141080119,61.800,364.334,6102921216.000,6197058355.200,28.465,28.839,nan,nan,75,1
figlet,120,1.000,16.569,12203495.619,nan,2,0,7061711,curl,120,1.000,65.561,3342713.905,nan,2,0,380394587,eat-memory,0,1.000,33.143,110461366.857,nan,1,0,0,62.667,236.550,6116982784.000,6095576576.000,28.532,28.443,nan,nan,20,0
figlet,120,1.000,16.690,12003669.333,nan,1,0,6233548,curl,120,1.000,68.195,53165226.667,nan,1,0,378265699,eat-memory,0,1.000,0.964,69286400.000,nan,1,0,0,63.600,197.367,6055923712.000,6034514944.000,28.290,28.202,nan,nan,55,0
figlet,120,1.000,15.773,11968682.667,nan,2,0,6604782,curl,120,1.000,60.173,49499648.000,nan,2,0,379051155,eat-memory,0,1.000,0.082,59265024.000,nan,1,0,0,59.600,189.933,5939963904.000,5937290752.000,27.823,27.812,nan,nan,60,0
figlet,120,1.000,14.556,12034286.933,nan,2,0,9080599,curl,120,1.000,60.507,4207274.667,nan,2,0,394058753,eat-memory,20,1.000,68.406,91464289.524,nan,2,0,1130581190,61.533,238.383,5936068608.000,5990955008.000,27.816,28.032,nan,nan,30,0
figlet,120,1.000,15.719,12045824.000,nan,1,0,9092374,curl,120,1.000,66.535,3702681.600,nan,2,0,391037315,eat-memory,20,1.000,73.166,99614208.000,nan,1,0,1126686411,59.200,255.650,5977059328.000,6028513792.000,27.984,28.187,nan,nan,25,0
figlet,120,1.000,14.374,11869525.333,nan,2,0,8748321,curl,120,1.000,59.076,3842048.000,nan,2,0,387771901,eat-memory,20,1.000,65.669,92604586.667,nan,2,0,1126411783,61.800,238.533,5957857280.000,5985656320.000,27.899,28.009,nan,nan,60,0
figlet,120,1.000,15.334,12055552.000,nan,2,0,12288608,curl,120,1.000,63.976,3360768.000,nan,2,0,456268764,eat-memory,40,0.974,142.232,163907413.333,nan,2,0,3664411392,56.933,312.567,5911816192.000,6036919296.000,27.716,28.212,nan,nan,55,0
figlet,120,1.000,15.497,11975509.333,nan,2,0,12407351,curl,120,1.000,63.952,3880960.000,nan,2,0,468573559,eat-memory,40,0.681,138.075,3956736.000,nan,2,1,4827863947,62.333,311.017,5969688576.000,6074073088.000,27.944,28.358,nan,nan,55,1
figlet,120,1.000,14.245,12119893.333,nan,2,0,13687500,curl,120,1.000,59.271,3915776.000,nan,2,0,493296929,eat-memory,40,0.629,123.160,173909845.333,nan,2,1,5371286732,59.467,291.383,5996529664.000,6112801280.000,28.050,28.511,nan,nan,55,1
figlet,120,1.000,16.353,12157098.667,nan,2,0,7027291,curl,140,1.000,77.920,58229418.667,nan,2,0,382296253,eat-memory,0,1.000,0.081,56212138.667,nan,1,0,0,61.067,215.433,6012010496.000,6021440512.000,28.113,28.151,nan,nan,50,0
figlet,120,1.000,15.156,11865258.667,nan,2,0,6742427,curl,140,1.000,73.459,57728170.667,nan,2,0,380109606,eat-memory,0,1.000,0.086,47280128.000,nan,1,0,0,59.067,198.683,5944023040.000,5951840768.000,27.844,27.875,nan,nan,75,0
figlet,120,1.000,14.101,12036266.667,nan,2,0,6755750,curl,140,1.000,67.716,3851861.333,nan,2,0,378535687,eat-memory,0,1.000,0.211,46508714.667,nan,1,0,0,63.933,194.067,5901107200.000,5919234560.000,27.683,27.752,nan,nan,30,0
figlet,120,1.000,15.585,12054698.667,nan,1,0,9649599,curl,140,1.000,76.628,60020394.667,nan,1,0,399189034,eat-memory,20,1.000,74.022,95590229.333,nan,1,0,1139403176,62.200,270.967,5923782656.000,5983936512.000,27.766,28.004,nan,nan,85,0
figlet,120,1.000,14.598,12098389.333,nan,2,0,10430235,curl,140,1.000,64.234,3772416.000,nan,2,0,417639187,eat-memory,20,1.000,67.865,95534421.333,nan,2,0,1152840164,61.667,255.683,5919893504.000,5975934464.000,27.751,27.973,nan,nan,60,0
figlet,120,1.000,16.007,11991040.000,nan,1,0,10012866,curl,140,1.000,79.243,3874816.000,nan,1,0,400362476,eat-memory,20,1.000,77.684,96926890.667,nan,1,0,1145610611,60.533,282.283,5944844288.000,5993823232.000,27.851,28.045,nan,nan,55,0
figlet,120,1.000,14.575,11925333.333,nan,2,0,15062635,curl,140,1.000,68.863,3731456.000,nan,2,0,1224338010,eat-memory,40,0.352,114.133,152011946.667,nan,1,1,8085696314,61.267,298.800,5923504128.000,6049481728.000,27.768,28.268,nan,nan,60,1
figlet,120,1.000,15.458,12099072.000,nan,2,0,14185032,curl,140,1.000,67.286,56219477.333,nan,2,0,1281750678,eat-memory,40,0.326,119.215,168857258.667,nan,1,1,8160344556,57.000,307.150,6060107776.000,6186683392.000,28.312,28.815,nan,nan,50,1
figlet,120,1.000,14.902,12065299.505,nan,2,0,13714608,curl,140,1.000,62.657,69656858.819,nan,2,0,609945901,eat-memory,40,0.307,146.061,178506854.400,nan,1,1,8003441120,61.400,323.917,6116431872.000,6199065088.000,28.548,28.874,nan,nan,20,1
figlet,120,1.000,15.151,11912704.000,nan,2,0,7525282,curl,160,1.000,84.108,63801514.667,nan,2,0,384396582,eat-memory,0,1.000,4.906,82644480.000,nan,1,0,0,62.867,217.450,6098477056.000,6098466816.000,28.478,28.476,nan,nan,25,0
figlet,120,1.000,14.531,12138325.333,nan,2,0,7749630,curl,160,1.000,77.931,64301226.667,nan,2,0,384443659,eat-memory,0,1.000,0.085,63651840.000,nan,1,0,0,63.000,211.233,5947973632.000,5968747008.000,27.883,27.964,nan,nan,30,0
figlet,120,1.000,16.840,5577045.333,nan,1,0,7415738,curl,160,1.000,90.031,64486400.000,nan,1,0,384287638,eat-memory,0,1.000,0.464,46849316.571,nan,1,0,0,61.200,230.467,5941907456.000,5962013184.000,27.863,27.941,nan,nan,25,0
figlet,120,1.000,14.908,12158976.000,nan,1,0,11470253,curl,160,1.000,85.182,65484800.000,nan,2,0,437704959,eat-memory,20,1.000,73.606,99781290.667,nan,1,0,1185159499,62.467,284.267,5933627392.000,5990825472.000,27.828,28.052,nan,nan,30,0
figlet,120,1.000,13.537,12075349.333,nan,2,0,11578499,curl,160,1.000,76.038,66952362.667,nan,2,0,495714967,eat-memory,20,1.000,67.973,87083422.476,nan,2,0,1194576852,61.667,263.083,5912852480.000,5974598656.000,27.738,27.983,nan,nan,60,0
figlet,120,1.000,15.248,12136618.667,nan,1,0,11403119,curl,160,1.000,84.662,70574080.000,nan,2,0,437155379,eat-memory,20,1.000,75.637,3997798.400,nan,1,0,1186311418,62.800,288.983,5968678912.000,6026333184.000,27.971,28.199,nan,nan,25,0
figlet,120,1.000,13.716,12089514.667,nan,2,0,14059885,curl,160,1.000,67.213,70712320.000,nan,3,0,2858721960,eat-memory,40,0.263,107.365,155762756.267,nan,1,1,8996548690,60.133,286.683,5895219200.000,6045047808.000,27.670,28.266,nan,nan,60,1
figlet,120,1.000,12.719,12103168.000,nan,2,0,13933531,curl,160,1.000,69.657,79037171.810,nan,2,0,3048545092,eat-memory,40,0.325,106.991,147784679.619,nan,1,1,8562130095,61.867,373.117,6086594560.000,6196438016.000,28.431,28.866,nan,nan,80,1
figlet,120,1.000,14.728,12156245.333,nan,2,0,11763943,curl,160,1.000,55.324,61843046.400,nan,2,0,8554946760,eat-memory,40,0.978,155.916,3463168.000,nan,2,0,3636783258,59.267,346.720,6166591488.000,6272594329.600,28.750,29.169,nan,nan,80,0
figlet,120,1.000,16.648,12077226.667,nan,1,0,8009377,curl,180,1.000,94.008,128010990.933,nan,1,0,389953030,eat-memory,0,1.000,0.082,3858432.000,nan,1,0,0,62.733,245.867,6316128256.000,6214071296.000,29.377,28.967,nan,nan,45,0
figlet,120,1.000,15.894,12319402.667,nan,2,0,8149463,curl,180,1.000,95.428,3738026.667,nan,1,0,391833491,eat-memory,0,1.000,0.287,47265280.000,nan,1,0,0,64.400,240.083,5978345472.000,5995525120.000,28.024,28.089,nan,nan,30,0
figlet,120,1.000,15.379,3904256.000,nan,2,0,8749260,curl,180,1.000,94.751,3942229.333,nan,2,0,393815937,eat-memory,0,1.000,0.072,43896832.000,nan,1,0,0,62.200,232.110,5959112704.000,5978064896.000,27.950,28.023,nan,nan,30,0
figlet,120,1.000,14.561,12177564.038,nan,1,0,13550921,curl,180,1.000,80.897,85310595.657,nan,1,0,562851011,eat-memory,20,1.000,73.410,96260778.667,nan,1,0,1248282319,62.667,319.367,5973929984.000,6042044928.000,28.010,28.278,nan,nan,25,0
figlet,120,1.000,15.051,11882837.333,nan,2,0,12680103,curl,180,1.000,92.846,3966976.000,nan,1,0,512798789,eat-memory,20,1.000,75.542,95113045.333,nan,1,0,1239934041,57.733,296.050,5949837312.000,6020912640.000,27.902,28.184,nan,nan,60,0
figlet,120,1.000,13.958,3665920.000,nan,2,0,13883879,curl,180,1.000,86.869,4014080.000,nan,2,0,696207640,eat-memory,20,1.000,76.959,99421232.762,nan,2,0,1253267504,57.733,277.917,5990193152.000,6053765120.000,28.064,28.315,nan,nan,60,0
figlet,120,1.000,15.874,12098355.200,nan,2,0,13792992,curl,180,1.000,71.623,112156672.000,nan,3,0,8894210476,eat-memory,40,0.336,157.604,198331187.200,nan,1,1,6874227989,56.733,364.747,6019710976.000,6257292083.200,28.177,29.122,nan,nan,85,1
figlet,120,1.000,16.151,12057367.893,nan,2,0,13010237,curl,180,0.999,61.301,116692921.783,nan,3,0,8608727415,eat-memory,40,0.309,149.788,178513061.790,nan,1,1,7308211820,63.800,378.347,6363062272.000,6456838144.000,29.568,29.937,nan,nan,45,1
figlet,120,1.000,15.582,2947072.000,nan,2,0,16001337,curl,180,0.999,81.191,80957440.000,nan,3,0,7508115087,eat-memory,40,0.391,128.338,3369642.667,nan,1,1,9358049689,63.600,350.920,6243489792.000,6398720819.200,29.082,29.702,nan,nan,50,1
figlet,120,1.000,15.716,3340288.000,nan,2,0,9408219,curl,200,1.000,102.328,3897344.000,nan,2,0,406451030,eat-memory,0,1.000,0.074,63655936.000,nan,1,0,0,59.000,254.167,6388246528.000,6290932224.000,29.669,29.277,nan,nan,45,0
figlet,120,1.000,15.159,12294485.333,nan,2,0,9536039,curl,200,1.000,95.160,64951193.600,nan,2,0,405292761,eat-memory,0,1.000,0.393,49350558.476,nan,1,0,0,63.000,242.933,5906776064.000,5924199424.000,28.244,28.310,nan,nan,60,0
figlet,120,1.000,15.761,12250394.819,nan,2,0,9534281,curl,200,1.000,112.323,3852526.933,nan,2,0,404073574,eat-memory,0,1.000,0.075,48812032.000,nan,1,0,0,61.867,269.550,5901510656.000,5923770880.000,28.226,28.312,nan,nan,25,0
figlet,120,1.000,15.635,12198229.333,nan,2,0,14032941,curl,200,1.000,93.412,90112341.333,nan,1,0,3456369595,eat-memory,20,1.000,77.879,99629568.000,nan,2,0,1251248030,62.733,305.133,5874274304.000,5993788416.000,28.118,28.592,nan,nan,30,0
figlet,120,1.000,15.268,12256889.905,nan,1,0,15029178,curl,200,1.000,88.937,3692316.444,nan,2,0,2759522349,eat-memory,20,1.000,75.611,96900881.067,nan,1,0,1252348303,63.467,315.950,6096502784.000,6119832064.000,29.004,29.095,nan,nan,55,0
figlet,120,1.000,14.119,12347392.000,nan,2,0,14451873,curl,200,1.000,87.132,115504810.667,nan,2,0,3307102190,eat-memory,20,1.000,70.827,85708970.667,nan,2,0,1265612513,57.533,282.300,5964343296.000,6019148800.000,28.473,28.690,nan,nan,60,0
figlet,120,1.000,15.970,12686813.867,nan,2,0,16877925,curl,200,0.999,90.417,4132864.000,nan,3,0,9374598446,eat-memory,40,0.271,127.777,177759982.933,nan,1,1,10888069189,62.667,358.667,6101372928.000,6309126963.200,29.028,29.857,nan,nan,55,1
figlet,120,1.000,16.008,13046306.133,nan,2,0,16486184,curl,200,0.999,82.839,130123776.000,nan,3,0,9965603295,eat-memory,40,0.294,134.251,194922086.400,nan,1,1,10744935790,61.933,359.560,6379993088.000,6439602176.000,30.153,30.388,nan,nan,45,1
figlet,120,1.000,15.867,12915097.600,nan,2,0,13251230,curl,200,0.966,60.645,71622656.000,nan,3,0,13482512986,eat-memory,40,0.253,155.283,206288076.800,nan,1,1,7138602246,61.867,351.107,6310270976.000,6353672192.000,29.870,30.043,nan,nan,45,1
figlet,140,1.000,30.455,13029717.333,nan,1,0,6794720,curl,0,1.000,0.161,3534250.667,nan,1,0,0,eat-memory,0,1.000,0.093,61161472.000,nan,1,0,0,62.600,127.267,6490861568.000,6272190976.000,30.596,29.720,nan,nan,40,0
figlet,140,1.000,29.448,12940629.333,nan,1,0,6772442,curl,0,1.000,0.087,4207274.667,nan,1,0,0,eat-memory,0,1.000,0.758,54928384.000,nan,1,0,0,59.733,122.217,5842673664.000,5830819328.000,27.984,27.936,nan,nan,30,0
figlet,140,1.000,29.052,12958890.667,nan,2,0,6958335,curl,0,1.000,0.093,4442965.333,nan,1,0,0,eat-memory,0,1.000,0.095,49221632.000,nan,1,0,0,59.267,120.617,5824393216.000,5801747968.000,27.912,27.821,nan,nan,30,0
figlet,140,1.000,22.284,12861098.667,nan,2,0,6633104,curl,0,1.000,0.089,4641962.667,nan,1,0,0,eat-memory,20,1.000,66.112,3264512.000,nan,2,0,1084240516,60.000,168.767,5753806848.000,5797206528.000,27.634,27.806,nan,nan,30,0
figlet,140,1.000,24.682,12930560.000,nan,2,0,6627827,curl,0,1.000,0.103,4887893.333,nan,1,0,0,eat-memory,20,1.000,71.381,40312832.000,nan,2,0,1084766684,61.067,178.217,5796947968.000,5830313984.000,27.806,27.938,nan,nan,40,0
figlet,140,1.000,21.919,12831061.333,nan,2,0,6358985,curl,0,1.000,0.079,5173384.533,nan,1,0,0,eat-memory,20,1.000,65.538,89320277.333,nan,2,0,1083698058,58.133,165.800,5801623552.000,5839931904.000,27.826,27.977,nan,nan,45,0
figlet,140,1.000,21.388,13038592.000,nan,2,0,7228029,curl,0,1.000,0.075,5398357.333,nan,1,0,0,eat-memory,40,1.000,140.182,147225258.667,nan,2,0,1088528439,63.733,234.183,5806366720.000,5884330496.000,27.846,28.154,nan,nan,40,0
