function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,40,1.000,4.216,3754581.333,nan,1,0,6912271,nmap,0,1.000,0.071,5873664.000,nan,1,0,0,curl,200,1.000,102.544,3676228.267,nan,2,0,383954997,63.200,228.967,5970978816.000,5989682176.000,28.140,28.212,nan,nan,30,0
shasum,40,1.000,6.430,3664042.667,nan,2,0,7443507,nmap,20,1.000,83.973,13867520.000,nan,2,0,98206742,curl,0,1.000,0.137,34164736.000,nan,1,0,0,64.667,169.683,5974226944.000,5881065472.000,28.153,27.786,nan,nan,30,0
shasum,40,1.000,6.360,3781120.000,nan,1,0,7027025,nmap,20,1.000,95.972,3668992.000,nan,1,0,98281394,curl,0,1.000,0.098,34164736.000,nan,1,0,0,62.467,166.383,5814026240.000,5820999168.000,27.530,27.556,nan,nan,25,0
shasum,40,1.000,6.980,3762517.333,nan,2,0,7218984,nmap,20,1.000,88.747,3643306.667,nan,1,0,99447276,curl,0,1.000,0.092,30691328.000,nan,1,0,0,62.467,162.150,5851017216.000,5850409472.000,27.678,27.674,nan,nan,30,0
shasum,40,1.000,5.628,4020138.667,nan,2,0,6720748,nmap,20,1.000,84.191,3568810.667,nan,2,0,99054821,curl,20,1.000,15.476,34352128.000,nan,2,0,387737005,61.133,175.033,5830651904.000,5835625472.000,27.597,27.616,nan,nan,30,0
shasum,40,1.000,5.394,3575125.333,nan,1,0,6633241,nmap,20,1.000,86.932,3822282.362,nan,1,0,97137706,curl,20,1.000,17.103,33181184.000,nan,1,0,376879608,64.267,189.633,5878095872.000,5866672128.000,27.793,27.744,nan,nan,25,0
shasum,40,1.000,5.866,3915264.000,nan,2,0,6957924,nmap,20,1.000,88.378,3883776.000,nan,1,0,98808736,curl,20,1.000,15.929,32666112.000,nan,1,0,380607344,64.533,183.433,5894965248.000,5889703424.000,27.861,27.836,nan,nan,30,0
shasum,40,1.000,4.755,3927722.667,nan,2,0,6842513,nmap,20,1.000,80.008,4069273.600,nan,2,0,108030414,curl,40,1.000,25.228,36869461.333,nan,2,0,377893077,66.067,190.067,5895870464.000,5895198720.000,27.865,27.859,nan,nan,30,0
shasum,40,1.000,5.338,4053674.667,nan,1,0,6613522,nmap,20,1.000,88.637,3978069.333,nan,1,0,102220019,curl,40,1.000,29.604,37824170.667,nan,1,0,378037237,65.467,203.267,5892241408.000,5873110016.000,27.854,27.774,nan,nan,25,0
shasum,40,1.000,4.954,3700224.000,nan,2,0,6605636,nmap,20,1.000,83.488,3942058.667,nan,2,0,105211100,curl,40,1.000,27.305,36886698.667,nan,2,0,381183690,64.267,193.383,5867053056.000,5869400576.000,27.754,27.759,nan,nan,30,0
shasum,40,1.000,4.096,4066391.771,nan,2,0,6465243,nmap,20,1.000,83.249,4080810.667,nan,2,0,107194237,curl,60,1.000,33.264,39825920.000,nan,2,0,380419626,63.467,195.617,5893605376.000,5888397312.000,27.857,27.834,nan,nan,30,0
shasum,40,1.000,4.703,3898026.667,nan,1,0,7008733,nmap,20,1.000,88.151,7467690.667,nan,1,0,105941029,curl,60,1.000,38.802,42092885.333,nan,2,0,378347719,63.800,213.683,5922209792.000,5922058240.000,27.986,27.981,nan,nan,25,0
shasum,40,1.000,4.439,3633408.000,nan,2,0,7750418,nmap,20,1.000,82.346,3763443.810,nan,2,0,109949928,curl,60,1.000,36.314,42271232.000,nan,2,0,380413843,65.267,204.650,5919148032.000,5920141824.000,27.964,27.964,nan,nan,30,0
shasum,40,1.000,4.436,3732606.781,nan,1,0,6604665,nmap,20,1.000,92.958,3975782.400,nan,1,0,110978077,curl,80,1.000,46.428,45723828.419,nan,1,0,379590085,66.867,234.817,5909438464.000,5908320768.000,27.927,27.922,nan,nan,25,0
shasum,40,1.000,4.469,3627690.667,nan,1,0,6840962,nmap,20,1.000,87.310,3821226.667,nan,1,0,114635380,curl,80,1.000,45.625,45518165.333,nan,2,0,378971879,64.333,223.300,5896005632.000,5902579200.000,27.874,27.897,nan,nan,30,0
shasum,40,1.000,4.167,4017834.667,nan,2,0,6959923,nmap,20,1.000,80.892,3588266.667,nan,2,0,119374147,curl,80,1.000,44.956,47157930.667,nan,2,0,378747638,63.600,214.971,5832364032.000,5835313152.000,27.624,27.632,nan,nan,30,0
shasum,40,1.000,4.135,3759360.000,nan,1,0,7509797,nmap,20,1.000,86.135,3797811.200,nan,1,0,127887797,curl,100,1.000,57.894,51313664.000,nan,1,0,384326387,65.400,248.917,5856243712.000,5866241024.000,27.719,27.755,nan,nan,25,0
shasum,40,1.000,4.222,3739989.333,nan,2,0,7527376,nmap,20,1.000,86.039,3543552.000,nan,1,0,125321920,curl,100,1.000,54.269,52127744.000,nan,2,0,382857247,66.000,233.850,5864427520.000,5878512128.000,27.752,27.792,nan,nan,30,0
shasum,40,1.000,3.941,3944192.000,nan,2,0,7364655,nmap,20,1.000,78.830,3854250.667,nan,2,0,122543615,curl,100,1.000,50.367,3876710.400,nan,2,0,377904189,66.667,223.050,5888950272.000,5902847488.000,27.818,27.872,nan,nan,30,0
shasum,40,1.000,3.925,4004352.000,nan,1,0,7628950,nmap,20,1.000,93.664,3841792.000,nan,1,0,127650191,curl,120,1.000,66.068,58321320.229,nan,1,0,386061140,65.800,259.850,5907918848.000,5924063232.000,27.895,27.955,nan,nan,25,0
shasum,40,1.000,4.007,3906901.333,nan,1,0,7699742,nmap,20,1.000,87.586,3604821.333,nan,1,0,134981399,curl,120,1.000,62.802,56042837.333,nan,2,0,385814729,65.133,248.667,5907009536.000,5915971072.000,27.892,27.924,nan,nan,30,0
shasum,40,1.000,4.002,3865002.667,nan,2,0,8001441,nmap,20,1.000,83.036,3826261.333,nan,2,0,145447169,curl,120,1.000,62.695,55903744.000,nan,2,0,385755282,65.533,243.683,5933889536.000,5937624064.000,27.998,28.009,nan,nan,30,0
shasum,40,1.000,4.006,3765101.714,nan,1,0,7686129,nmap,20,1.000,95.943,3880106.667,nan,1,0,140687752,curl,140,1.000,73.279,62403164.648,nan,1,0,388382820,66.333,271.450,5885085696.000,5894406656.000,27.808,27.841,nan,nan,25,0
shasum,40,1.000,4.112,3838634.667,nan,1,0,8258731,nmap,20,1.000,88.542,3839658.667,nan,1,0,150987750,curl,140,1.000,73.494,4021248.000,nan,1,0,393915350,66.533,264.167,5886519296.000,5906688000.000,27.814,27.890,nan,nan,30,0
shasum,40,1.000,3.936,3998037.333,nan,2,0,8616420,nmap,20,1.000,84.933,3763626.667,nan,2,0,165678705,curl,140,1.000,69.596,60519765.333,nan,2,0,396742977,62.467,253.067,5898344448.000,5913722880.000,27.859,27.917,nan,nan,30,0
shasum,40,1.000,3.887,3903049.143,nan,1,0,8466880,nmap,20,1.000,88.610,3969433.600,nan,1,0,162910108,curl,160,1.000,73.219,62825008.762,nan,1,0,400916857,64.267,289.867,5907931136.000,5923711488.000,27.900,27.959,nan,nan,25,0
shasum,40,1.000,4.118,10803712.000,nan,1,0,8755482,nmap,20,1.000,91.664,3806208.000,nan,1,0,175024200,curl,160,1.000,83.824,66538666.667,nan,1,0,402722373,63.133,279.617,5917007872.000,5930909184.000,27.935,27.987,nan,nan,30,0
shasum,40,1.000,3.986,11027968.000,nan,1,0,9026256,nmap,20,1.000,85.524,3928917.333,nan,1,0,181974045,curl,160,1.000,78.648,66885290.667,nan,2,0,410707474,67.867,272.267,5888210944.000,5886776320.000,27.826,27.815,nan,nan,30,0
shasum,40,1.000,3.705,3855872.000,nan,2,0,11022139,nmap,20,1.000,85.552,3926659.657,nan,2,0,223839503,curl,180,1.000,84.165,74040490.667,nan,2,0,483538320,63.933,269.583,5856122880.000,5879608832.000,27.699,27.788,nan,nan,30,0
shasum,40,1.000,4.226,3895125.333,nan,1,0,9724123,nmap,20,1.000,95.351,3840750.933,nan,1,0,203852754,curl,180,1.000,96.601,79050922.667,nan,1,0,436822951,65.400,300.317,5901428736.000,5916654592.000,27.881,27.940,nan,nan,25,0
shasum,40,1.000,3.935,3881984.000,nan,1,0,9821050,nmap,20,1.000,89.965,3706538.667,nan,1,0,220823067,curl,180,1.000,89.231,74126336.000,nan,2,0,456622877,63.867,285.050,5883904000.000,5911360000.000,27.812,27.918,nan,nan,30,0
shasum,40,1.000,3.645,11024042.667,nan,2,0,11042485,nmap,20,1.000,84.064,3860821.333,nan,2,0,283425640,curl,200,1.000,90.697,84831232.000,nan,2,0,936097435,66.933,285.867,5908813824.000,5945601536.000,27.910,28.052,nan,nan,30,0
shasum,40,1.000,4.179,3808768.000,nan,1,0,10874781,nmap,20,1.000,95.688,3881847.467,nan,1,0,247344423,curl,200,1.000,99.855,88366250.667,nan,1,0,563318667,66.800,312.483,5953908736.000,5983754752.000,28.092,28.207,nan,nan,25,0
shasum,40,1.000,3.980,3750485.333,nan,2,0,11455179,nmap,20,1.000,89.278,3544234.667,nan,2,0,308310201,curl,200,1.000,91.667,92240896.000,nan,2,0,1734866309,66.600,295.483,5849319424.000,5913142272.000,27.670,27.921,nan,nan,30,0
shasum,40,1.000,4.496,3798118.400,nan,1,0,7127243,nmap,40,1.000,149.819,3647658.667,nan,1,0,100615821,curl,0,1.000,0.116,54292480.000,nan,1,0,0,66.000,243.567,5938925568.000,5920626176.000,28.027,27.952,nan,nan,25,0
shasum,40,1.000,5.527,3868672.000,nan,1,0,7977226,nmap,40,1.000,175.441,3137877.333,nan,1,0,99235764,curl,0,1.000,0.085,54292480.000,nan,1,0,0,63.867,232.667,5914497024.000,5897085440.000,27.931,27.859,nan,nan,30,0
shasum,40,1.000,5.261,3650560.000,nan,2,0,7379384,nmap,40,1.000,169.355,4218197.333,nan,2,0,101262570,curl,0,1.000,0.125,41103360.000,nan,1,0,0,64.400,228.800,5875204096.000,5873523712.000,27.775,27.767,nan,nan,30,0
shasum,40,1.000,4.312,11023872.000,nan,2,0,7339646,nmap,40,1.000,157.041,3584843.581,nan,2,0,107053543,curl,20,1.000,11.778,42507025.067,nan,2,0,384451471,65.267,235.867,5872594944.000,5876067840.000,27.767,27.781,nan,nan,30,0
shasum,40,1.000,4.844,4033536.000,nan,1,0,7787221,nmap,40,1.000,141.260,3936204.800,nan,1,0,105627547,curl,20,1.000,13.762,3752652.800,nan,1,0,383937684,65.333,256.783,5868759040.000,5850396672.000,27.757,27.680,nan,nan,25,0
shasum,40,1.000,4.433,3551744.000,nan,2,0,7782066,nmap,40,1.000,165.547,3610965.333,nan,1,0,106940330,curl,20,1.000,13.434,38371498.667,nan,1,0,380725277,62.600,243.883,5839472640.000,5837227008.000,27.639,27.627,nan,nan,30,0
shasum,40,1.000,3.806,3580976.762,nan,2,0,8758453,nmap,40,1.000,156.945,3645303.467,nan,2,0,121686349,curl,40,1.000,22.512,42619050.667,nan,2,0,381733554,66.533,249.333,5866326016.000,5878854656.000,27.745,27.795,nan,nan,30,0
shasum,40,1.000,4.502,3616585.143,nan,1,0,7679984,nmap,40,1.000,176.022,3696640.000,nan,1,0,113111894,curl,40,1.000,23.259,3664640.000,nan,1,0,384438634,64.733,270.850,5895919616.000,5894083584.000,27.865,27.855,nan,nan,25,0
shasum,40,1.000,4.072,3530410.667,nan,2,0,8309535,nmap,40,1.000,170.412,3862784.000,nan,2,0,125657784,curl,40,1.000,23.067,42436096.000,nan,1,0,382706497,65.467,260.583,5891952640.000,5888539136.000,27.850,27.834,nan,nan,30,0
shasum,40,1.000,3.702,3811754.667,nan,2,0,8766080,nmap,40,1.000,158.405,3794261.333,nan,2,0,143330421,curl,60,1.000,30.838,46634666.667,nan,2,0,388342508,63.800,261.867,5893617664.000,5898923008.000,27.858,27.876,nan,nan,30,0
shasum,40,1.000,4.209,3783509.333,nan,1,0,8382495,nmap,40,1.000,185.554,3756270.933,nan,1,0,132365859,curl,60,1.000,31.890,47445162.667,nan,1,0,385400124,65.067,286.833,5914112000.000,5915100672.000,27.942,27.943,nan,nan,25,0
shasum,40,1.000,4.004,3835221.333,nan,1,0,8319773,nmap,40,1.000,169.917,3845717.333,nan,1,0,137200929,curl,60,1.000,33.154,47361365.333,nan,1,0,386199050,64.200,276.700,5915054080.000,5917638144.000,27.946,27.953,nan,nan,30,0
shasum,40,1.000,3.670,3928405.333,nan,2,0,9070134,nmap,40,1.000,161.509,3746781.867,nan,2,0,224038021,curl,80,1.000,40.753,51522901.333,nan,1,0,393800724,64.933,283.017,5887674368.000,5896421888.000,27.839,27.870,nan,nan,30,0
shasum,40,1.000,3.650,3575808.000,nan,2,0,9527547,nmap,40,1.000,173.473,3938157.714,nan,2,0,265975929,curl,80,1.000,37.893,52414634.667,nan,2,0,395630266,65.400,272.983,5891674112.000,5903562752.000,27.856,27.900,nan,nan,30,0
shasum,40,1.000,3.979,3435042.133,nan,1,0,9463620,nmap,40,1.000,179.356,3919667.200,nan,1,0,221138799,curl,80,1.000,42.547,52057258.667,nan,1,0,394330694,70.333,304.783,5938968576.000,5944748032.000,28.019,28.040,nan,nan,40,0
shasum,40,1.000,3.786,3701248.000,nan,1,0,9789640,nmap,40,1.000,172.286,4016042.667,nan,1,0,1018271723,curl,100,1.000,49.467,57126229.333,nan,2,0,414396241,65.467,304.717,5920352256.000,6006614016.000,27.939,28.279,nan,nan,30,0
shasum,40,1.000,3.644,3682218.667,nan,2,0,10730582,nmap,40,1.000,162.257,4180718.933,nan,2,0,1530935570,curl,100,1.000,47.600,58283212.800,nan,2,0,420132871,64.800,289.633,5940260864.000,6041901568.000,28.017,28.420,nan,nan,30,0
shasum,40,1.000,4.021,3842048.000,nan,2,0,13253149,nmap,40,1.000,180.534,3824384.000,nan,2,0,3789158910,curl,100,1.000,53.454,60367189.333,nan,2,0,455696182,67.667,315.500,5999480832.000,6275191808.000,28.263,29.360,nan,nan,25,0
shasum,40,1.000,3.825,3586457.600,nan,2,0,10784439,nmap,40,1.000,174.244,5989059.048,nan,2,0,6101804745,curl,120,1.000,57.535,64305493.333,nan,1,0,471842037,69.467,327.767,6028605440.000,6347744768.000,28.382,29.654,nan,nan,25,0
shasum,40,1.000,3.650,11139754.667,nan,2,0,11304084,nmap,40,1.000,172.372,3842048.000,nan,2,0,5349229262,curl,120,1.000,63.373,62342314.667,nan,2,0,452949678,67.800,322.867,6012561408.000,6318898176.000,28.310,29.527,nan,nan,70,0
shasum,40,1.000,4.082,3685171.200,nan,2,0,12132403,nmap,40,1.000,154.940,4863744.000,nan,2,0,5790690634,curl,120,1.000,62.245,3375001.600,nan,2,0,462979425,65.333,324.518,6045845504.000,6427780096.000,28.455,29.978,nan,nan,25,0
shasum,40,1.000,4.196,3659537.067,nan,2,0,12629319,nmap,40,1.000,146.056,6530884.267,nan,2,0,8027166593,curl,140,1.000,72.893,70969514.667,nan,2,0,775209708,66.667,326.000,5994188800.000,6330934272.000,28.246,29.587,nan,nan,25,0
shasum,40,1.000,3.860,10999637.333,nan,2,0,13166469,nmap,40,1.000,141.462,294440960.000,nan,2,0,6846467764,curl,140,1.000,66.838,76245162.667,nan,2,0,635458173,58.733,300.500,5961158656.000,6292157440.000,28.098,29.420,nan,nan,85,0
shasum,40,1.000,3.784,3678720.000,nan,2,0,11688564,nmap,40,0.999,150.663,3444480.000,nan,2,0,7682501146,curl,140,1.000,63.759,75415893.333,nan,2,0,999865526,66.867,296.217,6131580928.000,6403481600.000,28.803,29.882,nan,nan,25,0
shasum,40,1.000,4.356,10878293.333,nan,2,0,13581022,nmap,40,1.000,145.021,342845952.000,nan,2,0,10092941237,curl,160,1.000,73.969,88073216.000,nan,2,0,3424182833,58.867,315.933,6037280768.000,6383407104.000,28.413,29.792,nan,nan,80,0
shasum,40,1.000,3.676,3411968.000,nan,2,0,11862450,nmap,40,0.999,142.039,3665920.000,nan,2,0,9088833917,curl,160,1.000,73.380,107222922.971,nan,2,0,3407421372,68.600,383.133,6225360896.000,6634392371.200,29.178,30.804,nan,nan,50,0
shasum,40,1.000,3.899,3624960.000,nan,2,0,23221464,nmap,40,1.000,139.884,358137002.667,nan,2,0,9505101781,curl,160,1.000,70.485,115775317.333,nan,2,0,3120808382,59.000,307.867,6184493056.000,6485240320.000,29.019,30.214,nan,nan,50,0
shasum,40,1.000,3.987,3559424.000,nan,2,0,13508030,nmap,40,1.000,165.159,4166314.667,nan,2,0,10472722731,curl,180,0.999,81.779,150583182.872,nan,2,0,8535299673,69.867,379.667,6263214080.000,6728430387.200,29.332,31.185,nan,nan,50,0
shasum,40,1.000,4.185,3280896.000,nan,2,0,12013280,nmap,40,0.999,178.141,13045760.000,nan,3,0,7440546917,curl,180,0.999,68.442,138067968.000,nan,3,0,9015986580,66.667,369.053,6354290688.000,6637100646.400,29.699,30.826,nan,nan,50,0
shasum,40,1.000,4.337,3299328.000,nan,2,0,13638189,nmap,40,1.000,188.201,4153344.000,nan,3,0,8559905156,curl,180,1.000,76.784,3694592.000,nan,3,0,7977496986,69.667,378.107,6379685888.000,6710077849.600,29.819,31.127,nan,nan,45,0
shasum,40,1.000,4.517,3487744.000,nan,2,0,12744971,nmap,40,0.998,182.238,127229952.000,nan,3,0,9008970756,curl,200,1.000,69.861,138801152.000,nan,3,0,11975863064,65.600,377.040,6177626112.000,6613297971.200,29.017,30.748,nan,nan,45,0
shasum,40,1.000,4.202,3688448.000,nan,2,0,12352009,nmap,40,1.000,169.581,371645527.771,nan,3,0,8177323955,curl,200,0.999,69.414,63365120.000,nan,3,0,10421516695,61.200,357.853,6248970240.000,6675556761.600,29.269,30.970,nan,nan,75,0
shasum,40,1.000,4.224,3817472.000,nan,2,0,13326119,nmap,40,1.000,174.332,90517504.000,nan,3,0,9199279863,curl,200,1.000,69.464,92018118.461,nan,3,0,10636352278,68.933,354.147,6352881664.000,6734725120.000,29.709,31.226,nan,nan,45,0
shasum,40,1.000,4.007,3448832.000,nan,1,0,9717491,nmap,60,1.000,238.373,3883576.889,nan,1,0,238360786,curl,0,1.000,0.143,76599296.000,nan,1,0,0,63.667,308.351,6413037568.000,6260050432.000,29.950,29.337,nan,nan,40,0
shasum,40,1.000,3.874,11517781.333,nan,1,0,9477344,nmap,60,1.000,259.851,4016298.667,nan,1,0,221193418,curl,0,1.000,0.077,4207957.333,nan,1,0,0,61.000,298.650,5932036096.000,5954361344.000,28.020,28.106,nan,nan,30,0
shasum,40,1.000,3.718,3696810.667,nan,2,0,10469902,nmap,60,1.000,228.306,3690240.000,nan,2,0,313231492,curl,0,1.000,0.077,4435626.667,nan,1,0,0,61.133,295.467,5917378560.000,5941998080.000,27.959,28.055,nan,nan,30,0
shasum,40,1.000,3.644,3968419.352,nan,1,0,10739322,nmap,60,1.000,238.578,3697737.143,nan,1,0,2952303147,curl,20,1.000,10.886,12285074.286,nan,1,0,401178300,63.267,328.433,5909237760.000,6223304192.000,27.928,29.177,nan,nan,25,0
shasum,40,1.000,3.657,3567616.000,nan,2,0,10709677,nmap,60,1.000,209.355,3614890.667,nan,2,0,2950514573,curl,20,1.000,10.556,16785646.933,nan,2,0,398338237,64.467,293.683,6012528640.000,6253178368.000,28.344,29.299,nan,nan,30,0
shasum,40,1.000,3.607,11465728.000,nan,2,0,10810539,nmap,60,1.000,241.988,3513441.524,nan,2,0,3198753981,curl,20,1.000,9.765,3660288.000,nan,2,0,405155427,66.067,303.567,6017634304.000,6279551488.000,28.370,29.412,nan,nan,25,0
shasum,40,1.000,3.922,3685802.667,nan,2,0,10485880,nmap,60,0.999,230.175,442294954.667,nan,2,0,6391629076,curl,40,1.000,21.113,22073173.333,nan,2,0,399312173,65.467,307.367,6045943808.000,6401147392.000,28.486,29.898,nan,nan,25,0
shasum,40,1.000,3.659,3564936.533,nan,2,0,11403832,nmap,60,1.000,202.840,71667712.000,nan,2,0,5520146044,curl,40,1.000,21.053,3639876.267,nan,2,0,403007104,65.933,288.733,6101075968.000,6354588672.000,28.708,29.712,nan,nan,25,0
shasum,40,1.000,3.925,3460693.333,nan,2,0,11228996,nmap,60,0.999,243.711,3629482.667,nan,2,0,6073318951,curl,40,1.000,21.440,3349162.667,nan,2,0,406347565,68.933,318.917,5992740864.000,6356341248.000,28.278,29.724,nan,nan,20,0
shasum,40,1.000,4.156,3381248.000,nan,2,0,10822975,nmap,60,1.000,238.160,332146688.000,nan,3,0,8719677698,curl,60,1.000,33.541,3383296.000,nan,2,0,407873005,63.867,356.987,6035589120.000,6608056320.000,28.445,30.721,nan,nan,25,0
shasum,40,1.000,3.730,3739648.000,nan,2,0,9879616,nmap,60,0.999,183.862,422458231.467,nan,2,0,7334619618,curl,60,1.000,32.350,3661824.000,nan,2,0,401484398,67.200,327.567,5993256960.000,6417106432.000,28.272,29.956,nan,nan,45,0
shasum,40,1.000,3.620,3616768.000,nan,2,0,12047775,nmap,60,1.000,194.624,4087808.000,nan,2,0,7547685863,curl,60,1.000,27.974,29024085.333,nan,2,0,404157039,57.667,288.667,6005833728.000,6328306688.000,28.317,29.598,nan,nan,55,0
shasum,40,1.000,4.048,3181226.667,nan,2,0,11609967,nmap,60,1.000,247.537,643213858.133,nan,3,0,10780123084,curl,80,1.000,44.263,3276800.000,nan,2,0,430685961,63.800,363.693,6149365760.000,6777568870.400,28.903,31.401,nan,nan,20,0
shasum,40,1.000,4.173,3119104.000,nan,2,0,10292372,nmap,60,0.999,233.728,3065856.000,nan,2,0,10194237361,curl,80,1.000,44.855,3629056.000,nan,2,0,406460664,66.533,375.840,6052689920.000,6514477056.000,28.494,30.335,nan,nan,45,0
shasum,40,1.000,4.445,3446784.000,nan,2,0,9845923,nmap,60,0.982,183.094,342639820.800,nan,3,0,13205612479,curl,80,1.000,46.982,3637248.000,nan,2,0,407035842,63.067,341.947,6081869824.000,6314968268.800,28.612,29.542,nan,nan,50,0
shasum,40,1.000,4.089,3374080.000,nan,2,0,9212697,nmap,60,0.868,171.889,520186880.000,nan,3,1,16325617428,curl,100,1.000,53.381,3715072.000,nan,2,0,417305165,65.555,345.841,6057426944.000,6363490304.000,28.517,29.738,nan,nan,40,1
shasum,40,1.000,3.942,3514368.000,nan,2,0,11365996,nmap,60,0.999,210.596,63987712.000,nan,3,0,11706938728,curl,100,1.000,52.450,3637248.000,nan,2,0,433340357,60.467,352.640,6053476352.000,6473461760.000,28.470,30.144,nan,nan,40,0
shasum,40,1.000,4.013,3547136.000,nan,2,0,11970029,nmap,60,0.999,215.594,3662506.667,nan,3,0,12036550272,curl,100,1.000,53.039,4057088.000,nan,2,0,432127113,66.267,365.213,6099955712.000,6593647001.600,28.671,30.633,nan,nan,45,0
shasum,40,1.000,3.938,3542528.000,nan,2,0,9630290,nmap,60,0.894,182.978,562339840.000,nan,3,1,16559152607,curl,120,1.000,61.784,3575808.000,nan,2,0,462963507,62.267,357.760,6085027840.000,6354684586.667,28.611,29.683,nan,nan,45,1
shasum,40,1.000,4.072,3696640.000,nan,2,0,10931607,nmap,60,0.991,179.373,246099968.000,nan,2,0,14467842835,curl,120,1.000,62.958,3634517.333,nan,2,0,473682980,65.667,357.693,6055473152.000,6527103795.200,28.486,30.366,nan,nan,40,0
shasum,40,1.000,4.301,3473408.000,nan,2,0,10682943,nmap,60,0.999,193.759,343932928.000,nan,3,0,13930080606,curl,120,1.000,66.050,3862528.000,nan,2,0,481217818,62.400,371.480,6042798080.000,6426164838.400,28.437,29.967,nan,nan,40,0
shasum,40,1.000,4.054,3287040.000,nan,2,0,11726552,nmap,60,0.871,189.309,581348010.667,nan,3,1,16121771210,curl,140,1.000,71.570,3121152.000,nan,2,0,782007828,68.533,366.267,6120333312.000,6627121971.200,28.761,30.775,nan,nan,45,1
shasum,40,1.000,4.174,3514368.000,nan,2,0,11829274,nmap,60,0.998,182.855,533202944.000,nan,3,0,15307219109,curl,140,1.000,71.954,2869248.000,nan,3,0,909692434,64.405,361.772,6174840832.000,6630555238.400,28.987,30.803,nan,nan,45,0
shasum,40,1.000,4.165,3516416.000,nan,2,0,12111849,nmap,60,0.957,176.613,311021568.000,nan,3,0,16720582305,curl,140,1.000,74.969,3524152.889,nan,2,0,708042402,69.333,378.440,6139512832.000,6652275097.600,28.852,30.889,nan,nan,40,0
shasum,40,1.000,4.039,3728384.000,nan,2,0,14335977,nmap,60,0.889,187.837,60444672.000,nan,3,1,17799730828,curl,160,1.000,77.748,86669312.000,nan,3,0,4208111432,61.200,398.136,6042535936.000,6645353813.333,28.450,30.855,nan,nan,40,1
shasum,40,1.000,4.129,3564885.333,nan,2,0,12667215,nmap,60,0.961,161.665,3944448.000,nan,3,0,16245172162,curl,160,1.000,74.654,102155039.695,nan,3,0,3991650784,64.733,352.400,6136453120.000,6555763097.600,28.817,30.492,nan,nan,70,0
shasum,40,1.000,4.271,3323904.000,nan,2,0,12342726,nmap,60,0.854,172.122,251652096.000,nan,3,1,20049006848,curl,160,1.000,72.803,115172381.257,nan,3,0,4649679610,64.667,357.280,6280402944.000,6664049868.800,29.413,30.941,nan,nan,70,1
shasum,40,1.000,3.864,3172352.000,nan,2,0,10771315,nmap,80,1.000,302.524,341501952.000,nan,3,0,8533236843,curl,0,1.000,0.070,40607685.486,nan,1,0,0,60.800,350.667,6271164416.000,6604683264.000,28.851,30.179,nan,nan,70,0
shasum,40,1.000,4.519,3426804.622,nan,2,0,9833475,nmap,80,1.000,273.675,496711133.867,nan,3,0,10884052970,curl,0,1.000,0.072,33843473.067,nan,1,0,0,69.533,357.200,6161752064.000,6430239948.800,28.432,29.502,nan,nan,30,0
shasum,40,1.000,4.507,11568128.000,nan,2,0,9220572,nmap,80,0.928,228.402,295771886.933,nan,3,0,13086567116,curl,0,1.000,0.083,26312544.711,nan,1,0,0,60.600,323.689,6080217088.000,6378584405.333,28.094,29.290,nan,nan,40,0
