function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,200,1.000,16.513,13088085.333,nan,1,0,6982131,env,60,1.000,5.427,12833621.333,nan,1,0,7022209,curl,140,1.000,72.986,64205448.533,nan,1,0,388010112,60.200,217.983,5794631680.000,5815046656.000,31.857,31.938,nan,nan,165,0
shasum,200,1.000,17.670,3330048.000,nan,2,0,6889326,env,60,1.000,5.945,3035136.000,nan,2,0,6696332,curl,140,1.000,78.049,64723968.000,nan,2,0,389708547,60.933,232.250,5744164864.000,5730094080.000,31.658,31.602,nan,nan,190,0
shasum,200,1.000,16.132,3534848.000,nan,2,0,6893141,env,60,1.000,5.463,3549793.524,nan,1,0,6881021,curl,140,1.000,72.177,3521262.933,nan,1,0,389383851,68.733,225.717,5797519360.000,5814551552.000,31.883,31.950,nan,nan,30,0
shasum,200,1.000,17.600,10260480.000,nan,2,0,7257853,env,60,1.000,5.826,12913312.914,nan,2,0,7041190,curl,160,1.000,75.690,3727360.000,nan,2,0,394434383,62.733,252.317,5780975616.000,5805613568.000,31.807,31.906,nan,nan,70,0
shasum,200,1.000,16.445,12160853.333,nan,2,0,7594695,env,60,1.000,5.546,3284992.000,nan,2,0,7252906,curl,160,1.000,85.034,3469312.000,nan,2,0,394198833,59.467,237.367,5730541568.000,5740140032.000,31.608,31.647,nan,nan,255,0
shasum,200,1.000,16.109,13463893.333,nan,1,0,7522684,env,60,1.000,5.327,4892208.762,nan,1,0,7372563,curl,160,1.000,79.709,12818363.733,nan,1,0,393290878,66.000,233.200,5785991168.000,5820512768.000,31.843,31.979,nan,nan,30,0
shasum,200,1.000,18.013,12421973.333,nan,2,0,8665103,env,60,1.000,6.036,12638037.333,nan,2,0,7990980,curl,180,1.000,98.656,2953216.000,nan,2,0,402186433,57.067,259.683,5794201600.000,5836934144.000,31.865,32.035,nan,nan,205,0
shasum,200,1.000,16.178,3215360.000,nan,2,0,8355854,env,60,1.000,5.447,11754496.000,nan,1,0,8042654,curl,180,1.000,90.598,72794453.333,nan,1,0,401151533,62.267,245.017,5796292608.000,5833356288.000,31.873,32.020,nan,nan,255,0
shasum,200,1.000,17.631,2703360.000,nan,2,0,8537340,env,60,1.000,6.035,12283050.667,nan,2,0,8093153,curl,180,1.000,101.188,73666048.000,nan,2,0,401330484,63.400,264.483,5762224128.000,5758386176.000,31.740,31.726,nan,nan,235,0
shasum,200,1.000,16.150,3407872.000,nan,2,0,10252140,env,60,1.000,5.473,12925440.000,nan,2,0,8755284,curl,200,1.000,102.394,4141056.000,nan,2,0,417323198,58.267,261.000,5779609600.000,5826607104.000,31.810,31.997,nan,nan,75,0
shasum,200,1.000,17.718,12557824.000,nan,2,0,10155704,env,60,1.000,6.016,11643050.667,nan,2,0,9242722,curl,200,1.000,111.416,3358720.000,nan,2,0,424971663,59.933,276.533,5741641728.000,5752057344.000,31.661,31.703,nan,nan,250,0
shasum,200,1.000,16.220,13508778.667,nan,2,0,10145113,env,60,1.000,5.633,3850922.667,nan,2,0,8914612,curl,200,1.000,102.617,4032546.133,nan,2,0,428984261,66.000,266.554,5791191040.000,5834855424.000,31.869,32.042,nan,nan,30,0
